time,frequency,offset,CrepeFreq,CrepeConf,freq_ratio,in_tune
1482.87392,91.57305,0,174.37201216932493,0.8443396,0.5251591058723201,False
1502.8739,91.230896,0,174.85172631689093,0.56008345,0.5217614828386568,False
1522.8738799999999,90.51358,0,175.64264870317544,0.428311,0.5153280292018485,False
1542.8738600000001,89.3412552,0,175.731506317799,0.42312726,0.5083963432170903,False
1562.87384,88.49381,0,175.07536522459105,0.41928357,0.5054612331465248,False
1582.87382,88.3518448,0,175.37462389584908,0.4710675,0.503789218972011,False
1602.8738,88.4578552,0,174.36693065720814,0.7304194,0.5073086672260193,False
1622.87378,88.08553,0,173.40332978358038,0.86537224,0.5079806143857617,False
1642.8737600000002,87.75961,0,177.8793988615794,0.8435777,0.4933657891900792,False
1662.87374,87.7364349,0,181.1335379830133,0.9493337,0.4843743233692478,False
1682.87373,87.85341,0,181.19410392367627,0.9518656,0.48485799536284124,False
3322.8721600000003,96.56171,0,170.48036422796508,0.9311867,0.5664095711977621,False
3342.87214,95.67405,0,167.42125217921875,0.95864636,0.5714570208660498,False
3362.87212,95.12463,0,164.54066000912792,0.9478111,0.5781223315545406,False
3382.872,94.85798,0,163.50293350489451,0.95786786,0.5801607222977464,False
3402.872,94.8075256,0,164.97124192470054,0.9633063,0.5746912279612585,False
3422.872,95.8255539,0,168.60781535701102,0.88071656,0.5683339986174336,False
3442.872,96.14284,0,176.06678448344428,0.9165063,0.5460589303205023,False
3462.872,96.05556,0,182.9695217933187,0.9274312,0.5249812048396989,False
3482.872,95.74894,0,192.0892303537184,0.90870774,0.4984607404781896,False
4542.871,106.252052,0,200.74649417931138,0.08941239,0.5292847201859139,False
4562.871,106.812027,0,175.81024149740668,0.07083235,0.6075415521317941,False
4582.871,107.5114,0,187.37719206854234,0.46204096,0.5737699386629321,False
4602.871,108.37307,0,211.36710555913862,0.47144926,0.5127243887515798,False
4622.871,108.06105,0,242.0014887734737,0.36053437,0.44653051742648947,False
