time,frequency,offset,CrepeFreq,CrepeConf,freq_ratio,in_tune
2798.62285,407.48764,0,324.33845314815784,0.057373606,1.2563654911860223,False
2818.62283,409.247467,0,321.16296652245626,0.16391696,1.2742673024580644,False
2838.62281,410.0917,0,319.57093895296106,0.10355187,1.2832571739583714,False
2858.62279,408.866882,0,318.40593150710725,0.131494,1.2841057327817824,False
2878.6227700000004,401.824463,0,334.3244744131794,0.08432756,1.2018996327005358,False
2898.62275,397.233063,0,362.14993998011744,0.083995566,1.0968745791365,False
2918.62273,385.234619,0,395.15952004229854,0.15103696,0.9748838113751223,False
2938.62271,385.234619,0,397.7691182836173,0.66231287,0.9684880029457693,False
2958.6226899999997,380.9631,0,402.4530992211539,0.8670194,0.9466024755114513,True
2978.62267,382.931824,0,406.420625425407,0.9588802,0.9422056855485105,False
2998.62266,392.5688,0,407.2030532354518,0.94645065,0.9640615336275732,True
3018.6226399999996,396.6341,0,408.68881163446815,0.92089313,0.9705039352894008,True
3038.62262,398.646454,0,410.24956949484107,0.9157518,0.9717169343794108,True
3058.6226,398.30603,0,409.3152623101441,0.91129607,0.973103293906001,True
3078.62258,394.7671,0,405.4540939505921,0.9381987,0.9736419138194856,True
3098.62256,387.571,0,400.7031289714347,0.9138936,0.9672272861828068,True
3118.62254,386.5364,0,392.8403831402688,0.9241249,0.9839528128705194,True
3138.6225200000003,388.6724,0,384.9025136648221,0.9364472,1.009794392609399,True
3158.6225,391.935059,0,379.835975840513,0.95782924,1.031853441825024,True
3178.62248,395.1529,0,381.1355132285649,0.96158314,1.0367779602921152,True
3198.6224700000002,399.429474,0,385.4827642108648,0.9371062,1.0361798531192077,True
3218.62245,397.681549,0,391.8459960802609,0.93547297,1.0148924653514741,True
3238.62243,394.614227,0,397.2064873891685,0.9585789,0.9934737712714429,True
3258.62241,392.9318,0,398.834743949856,0.94523776,0.9851995242656238,True
3278.62239,392.762238,0,396.53159287650425,0.9086511,0.9904941877413582,True
3298.62237,393.248657,0,390.9128694509301,0.9170299,1.0059752127177362,True
3318.62235,394.53833,0,387.00217861275644,0.9148904,1.0194731497746539,True
3338.62233,394.53833,0,386.9591192351014,0.9102651,1.019586592971062,True
3358.6223099999997,395.942047,0,390.8284324989329,0.9360862,1.013084039122668,True
3378.6222900000002,396.350464,0,395.3030725959706,0.93248355,1.0026495908497526,True
3398.6222700000003,397.021973,0,398.1512906610403,0.94823676,0.9971635966339194,True
3418.6222599999996,398.226563,0,399.22012356308096,0.898842,0.9975112462913609,True
3438.62224,398.807129,0,394.7658728890765,0.9259682,1.0102370959306783,True
3458.62222,397.3253,0,392.3475349053666,0.9368185,1.0126871323298463,True
3478.6222000000002,393.969757,0,392.05043242935545,0.93328375,1.0048956063095031,True
3498.62218,388.675079,0,392.92572218202326,0.9475036,0.9891820694292592,True
3518.62216,388.774658,0,393.01754356658336,0.9424247,0.9892043354398897,True
3538.6221400000004,390.834,0,394.23260140710124,0.9429538,0.9913791974713129,True
3558.62212,394.002472,0,394.9536798575116,0.9349057,0.9975915964174463,True
3578.6220000000003,398.197479,0,396.3529275304537,0.93251526,1.0046538106354836,True
3598.6220000000003,406.174835,0,396.1790059436703,0.92013466,1.0252305874525591,True
3618.622,406.742126,0,396.5051060864264,0.9375812,1.025818128837267,True
3638.622,404.813873,0,397.9974332198578,0.9561778,1.017126843570312,True
3658.622,400.621124,0,398.79190302200413,0.92684335,1.004586906013222,True
3678.622,390.6399,0,394.77061070374845,0.9026287,0.9895364280122456,True
3698.622,388.1972,0,390.6979825920398,0.92814124,0.9935991924620428,True
3718.622,392.9745,0,388.56343746862257,0.9408309,1.011352232624135,True
3738.622,392.9745,0,389.60744887450164,0.9492695,1.0086421631188651,True
3758.622,403.021149,0,392.59881783092976,0.95200527,1.0265470263681704,True
3778.622,411.0127,0,397.5326664837031,0.955753,1.033909247346971,True
3798.622,427.238129,0,403.67480969531425,0.931903,1.0583720329798902,True
3818.62187,444.1529,0,406.7000351850586,0.949132,1.0920896522615235,False
3838.62185,454.131531,0,406.2722326272415,0.94430584,1.1178010568511332,False
3858.6218400000002,459.9885,0,401.2703995636001,0.931591,1.146330505564972,False
3878.6218200000003,461.318756,0,394.0941215915585,0.92181957,1.1705801500843331,False
3898.6218,452.01236,0,388.6648710629223,0.94255984,1.1629874312124857,False
3918.62178,446.425385,0,388.3552757502897,0.9458644,1.1495283130569574,False
3938.62176,442.683929,0,392.4027454617788,0.9575337,1.1281366762076304,False
3958.62174,439.2574,0,397.97407632749014,0.96084434,1.1037337005803818,False
3978.62172,437.284729,0,406.98357743984906,0.9142653,1.074453008032319,False
3998.6217,440.657166,0,415.78313756394994,0.9280714,1.0598245243464792,False
4018.6214400000003,443.384369,0,431.7055601797483,0.8538307,1.02705271809654,True
4038.62143,444.959869,0,446.54701561670294,0.9025539,0.9964457345784498,True
4058.6214099999997,446.0558,0,458.23771088790124,0.91114724,0.9734157390401216,True
4078.6213900000002,446.142273,0,463.598280953927,0.94545573,0.9623466939566547,True
4098.62137,444.6252,0,460.4410867902849,0.89372784,0.965650574538131,True
4118.621349999999,440.149231,0,450.7533747261989,0.92800844,0.9764746215541034,True
4138.62133,440.149231,0,444.71902827251307,0.9269815,0.9897243046013475,True
4158.62131,439.476685,0,439.8356308034208,0.92280555,0.9991839092190753,True
