time,frequency,offset,CrepeFreq,CrepeConf,freq_ratio,in_tune
1922.6861,574.286865,0,296.83251358178654,0.08728616,1.9347168477949308,False
1942.6860800000002,575.5822,0,280.51658554469833,0.23607191,2.0518651290523606,False
1962.68606,577.256531,0,280.20614997958137,0.039911512,2.06011370928891,False
1982.686,579.9912,0,291.4683576154831,0.11456461,1.989894219547317,False
2002.6860000000001,584.7667,0,330.89609105152283,0.09701923,1.7672215411845036,False
2022.6860000000001,584.3841,0,408.57257675617313,0.12027856,1.4303067147571855,False
2042.6859999999997,585.6372,0,490.66578335165894,0.10245479,1.1935562247679197,False
2062.6859999999997,588.4297,0,591.4868681962467,0.78395426,0.9948313844979016,False
2082.6859999999997,590.21405,0,570.5462451546463,0.7555151,1.0344718855174007,False
2102.6859999999997,588.810547,0,569.2932313230244,0.94609094,1.0342834142461483,True
2122.6859999999997,588.3551,0,573.2234900325809,0.95313644,1.026397400369198,True
2142.6859999999997,589.308167,0,573.3694320334548,0.9492957,1.0277983688631926,True
2162.68587,591.0836,0,575.7999197543281,0.96886605,1.0265433872449876,True
2182.68585,591.287537,0,577.1890017621363,0.9677097,1.024426202153578,True
2202.68583,595.514648,0,579.5951153761346,0.93954253,1.02746664387179,True
2222.6858100000004,598.717,0,582.8274506101982,0.96548325,1.0272628706372118,True
2242.68579,598.7756,0,585.4246569835814,0.9536212,1.0228055700373295,True
2262.68578,595.744141,0,585.1832690019681,0.9572985,1.018047118838588,True
2282.6857600000003,592.6119,0,586.0937899542902,0.96656066,1.0111212747130764,True
2302.68574,585.675964,0,588.1452234908498,0.9752076,0.9958016160087233,True
2322.68572,583.235046,0,588.5669049981525,0.9801838,0.9909409466402648,True
2342.6857,583.1129,0,587.5279372592336,0.9776577,0.9924854003031254,True
2362.6856799999996,584.421265,0,587.0349325349663,0.9733917,0.9955476797203876,True
2382.68566,584.9155,0,588.5515876750171,0.97525644,0.9938219728717733,True
2402.68564,585.908264,0,589.4193959343365,0.97493446,0.9940430668577326,True
2422.68562,587.3601,0,589.4747161590174,0.9727816,0.996412711010243,True
2442.6856,588.654846,0,593.911589501336,0.90416855,0.9911489460817734,True
2462.68559,589.7297,0,597.9442171678357,0.88958305,0.9862620677113597,True
2482.68557,591.5914,0,595.6776289841572,0.8985813,0.9931402006969346,True
2502.6855499999997,586.4451,0,590.0762820622652,0.9634427,0.9938462497601589,True
2522.6855299999997,578.22644,0,588.7616749019584,0.979086,0.982106112963768,True
2802.68526,586.1356,0,576.6921551940113,0.7993907,1.016375192069002,False
2822.6852400000002,586.236145,0,578.4740481612245,0.63382155,1.0134182282912234,False
2842.68522,586.9403,0,582.2871302040788,0.7809331,1.007991194643595,False
2862.6852,587.8029,0,582.6665401375992,0.68221843,1.0088152648360207,False
2882.6851800000004,588.9861,0,587.8246161466097,0.12395381,1.0019759020318069,False
2902.6851699999997,589.0627,0,606.1722104265094,0.24448389,0.9717745054421564,False
2922.68515,587.96875,0,626.8380641348986,0.18265872,0.9379914584661635,False
2942.6851300000003,588.3611,0,625.5353183390081,0.12675597,0.9405721511653135,False
2962.685,589.8846,0,616.2574766378409,0.55917037,0.9572047761891259,False
2982.685,589.8432,0,587.7013945937815,0.52789605,1.0036443769334578,False
3002.685,588.3109,0,584.5176463753928,0.8224717,1.0064895450943683,True
3022.685,589.2952,0,585.943871065913,0.9466354,1.0057195391906575,True
3042.685,590.6561,0,586.3257863734375,0.9647034,1.0073855077282998,True
3062.685,591.399231,0,586.3354003164292,0.96796554,1.008636406194881,True
3082.685,591.457458,0,586.6819515545471,0.9709485,1.0081398557306886,True
