time,frequency,offset,CrepeFreq,CrepeConf,freq_ratio,in_tune
4078.684,159.9637,0,245.59878875482957,0.010191338,0.6513212089155891,False
4258.68368,180.41861,0,163.92097446738234,0.9325167,1.1006438351542402,False
4278.683660000001,180.375671,0,162.67348070498326,0.9047958,1.1088203818981446,False
4298.68364,180.374283,0,158.3599868506195,0.8443389,1.1390142585080316,False
4318.68362,180.797958,0,153.35574203682438,0.8545744,1.1789448220112038,False
4338.68361,182.04747,0,154.9884107025952,0.88222384,1.1745876299701403,False
4358.68359,184.949524,0,158.6592434365769,0.9124622,1.1657027979837336,False
4378.68357,186.419739,0,166.85123022343018,0.7736508,1.117281177671664,False
4398.683550000001,188.1846,0,172.5582316258836,0.9089992,1.0905570729769374,False
4418.68353,189.6102,0,174.61315054824396,0.93636286,1.0858872851481622,False
4438.68351,190.7145,0,177.58304578081876,0.9472801,1.0739454273995765,False
4458.68349,190.5486,0,179.8457027501614,0.9577256,1.0595115539941862,False
4478.68347,191.169708,0,180.32669790231006,0.9492681,1.0601298100826093,False
4498.6834499999995,192.622742,0,180.1640247775058,0.95229095,1.0691520809322512,False
4518.68343,194.337616,0,180.3135185371677,0.9455802,1.077776184373783,False
4538.68341,196.020569,0,181.40513032633305,0.9601134,1.0805679456108819,False
4558.6834,196.266357,0,183.18119702251,0.94436604,1.0714328773377437,False
4578.68338,193.585648,0,184.56831897305835,0.9380375,1.0488563209391202,True
4598.68336,191.294281,0,186.0772739211979,0.9582139,1.0280367772424024,True
4758.683,194.929489,0,197.16372356789657,0.95879227,0.9886681255178913,True
4778.683,194.267624,0,195.76788483875328,0.9278636,0.9923365324195591,True
4798.683,193.174362,0,191.99312039569375,0.9447064,1.0061525204750656,True
4818.683,192.85202,0,190.1294033078163,0.9517621,1.014319808745078,True
4838.683,194.649185,0,187.38034581201237,0.94618505,1.0387918976053125,True
4858.683,199.15033,0,181.56815345476505,0.9261565,1.0968351344147764,False
4878.683,199.605316,0,178.91397697449105,0.9450149,1.1156496511642522,False
5138.683,258.552765,0,202.84650624947332,0.8634683,1.274622717346759,False
5158.683,258.9534,0,202.7631600125722,0.6555272,1.2771225304633433,False
5178.683,261.295654,0,191.09355912343074,0.3328169,1.3673702829053724,False
5198.683,262.771851,0,205.59870988993868,0.0850279,1.2780812250264961,False
5218.683,261.88092,0,227.4154710565199,0.029352982,1.1515527891895903,False
5238.68275,259.635529,0,263.73510211345496,0.005759763,0.9844557168135648,False
5258.68273,257.605164,0,266.7701742860819,0.58765745,0.9656445466191681,False
5278.68271,257.8003,0,263.04623875111713,0.8588662,0.9800569710632486,True
5298.68269,259.2841,0,260.7243168283769,0.9375184,0.9944760931933905,True
5318.68267,261.0788,0,260.3752763250519,0.9571489,1.0027019603584397,True
5338.68265,263.435516,0,259.7651460978286,0.96093327,1.0141295703342323,True
5358.682629999999,265.4418,0,258.1414520343817,0.9339245,1.0282804172211983,True
5378.68261,265.591522,0,258.8630038342455,0.95722544,1.0259925832046008,True
5398.68259,264.253784,0,261.1601278156657,0.94861865,1.0118458212216754,True
5418.68258,263.0581,0,262.2072591972403,0.967415,1.0032449170376312,True
5438.68256,263.854218,0,260.71226216576304,0.94964325,1.0120514309842445,True
5458.68254,265.106,0,257.9808607661639,0.95531523,1.0276188675883766,True
5478.682519999999,268.00235,0,257.2697489524885,0.9778081,1.0417173068003946,True
5498.6825,269.052826,0,258.1306143351822,0.95268416,1.042312732617741,True
5518.6824799999995,268.4216,0,259.9395791508694,0.96208876,1.0326307401005972,True
